URL,Image,YouTube,Tiêu đề,Description,Khẩu phần,Thời gian thực hiện,Độ khó,Categories,Nguyên liệu,Sơ chế,Thực hiện,Cách dùng,Mách nhỏ
https://monngonmoingay.com/canh-chua-ca-mien-nam/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/canh-chua-ca-mien-nam.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Canh chua cá miền Nam,Công thức canh chua cá miền Nam mới đặc sắc để thay đổi khẩu vị gia đình! Xem thêm các món canh ngon,4 người,25 Phút,Dễ,"Canh/Súp, Cá, Thực đơn hàng ngày, Nam","Cá liệt/ cá diêu hồng/ cá lóc: 250g, Cà chua: 100g, Thơm: 100g, Bạc hà (Dọc mùng): 100g, Rau om (rau ngổ), hành lá: cắt nhỏ, Hành tím băm: 1m, Gia vị: dầu ăn, nước mắm, Bột ngọt AJI-NO-MOTO®, Gia vị nêm sẵn Aji-Quick® Lẩu Thái, Cá liệt/ cá diêu hồng/ cá lóc: 250g, Cà chua: 100g, Thơm: 100g, Bạc hà (Dọc mùng): 100g, Rau om (rau ngổ), hành lá: cắt nhỏ, Hành tím băm: 1m, Gia vị: dầu ăn, nước mắm, Bột ngọt AJI-NO-MOTO®, Gia vị nêm sẵn Aji-Quick® Lẩu Thái","Cá liệt/ cá diêu hồng/ cá lóc: rửa sạch, để ráo. Cà chua: cắt múi cau Thơm: cắt hình rẻ quạt Bạc hà (Dọc mùng): cắt lát mỏng Rau om (rau ngổ), hành lá: cắt nhỏ","Phi thơm hành tím với dầu ăn, cho cà chua vào xào sơ. Thêm 1.7 lít nước đun sôi, cho cá và thơm vào nồi, nấu đến khi nước sôi trở lại thì vớt bọt. Tiếp tục đun cá khoảng 5 phút rồi nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 1m Bột ngọt AJI-NO-MOTO®, nếm vị chua nhẹ vừa ăn, thêm 2M nước mắm, hành lá, rau om, rồi tắt lửa.","Dùng nóng với cơm hoặc bún, chấm nước mắm ớt tùy khẩu vị. Xem thêmcác món cá ngon",Không tìm thấy
https://monngonmoingay.com/canh-chua-ca-nau-mang/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/canh-chua-ca-nau-mang-1.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Canh chua cá nấu măng,Canh chua cá nấu măng thích hợp cho ngày đoàn tụ sum họp gia đình.,4 người,25 Phút,Dễ,"Canh/Súp, Cá, Thực đơn hàng ngày, Bắc, Nam","Cá bớp/ cá đuối: 250g, Cà chua: 100g, Măng chua: 200g, Hành lá, ngò gai: cắt nhỏ, Hành tím băm: 1m, Tỏi phi: 1m, Gia vị: dầu ăn, nước mắm, Bột ngọt AJI-NO-MOTO®, Gia vị nêm sẵn Aji-Quick® Lẩu Thái, Cá bớp/ cá đuối: 250g, Cà chua: 100g, Măng chua: 200g, Hành lá, ngò gai: cắt nhỏ, Hành tím băm: 1m, Tỏi phi: 1m, Gia vị: dầu ăn, nước mắm, Bột ngọt AJI-NO-MOTO®, Gia vị nêm sẵn Aji-Quick® Lẩu Thái","Cá bớp/ cá đuối: rửa sạch, để ráo. Cà chua: cắt múi cau. Măng chua: rửa sạch, cắt miếng vừa ăn. Luộc măng khoảng 10 phút với lửa nhỏ, vớt ra xả lại với nước lạnh rồi để ráo. Hành lá, ngò gai: cắt nhỏ.","Phi thơm hành tím với dầu ăn, cho cà chua và măng vào xào sơ. Thêm 1.7 lít nước đun sôi, cho cá vào nồi, nấu đến khi nước sôi trở lại thì vớt bọt. Tiếp tục đun cá khoảng 5 phút, nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 2m Bột ngọt AJI-NO-MOTO®, nếm vị chua nhẹ vừa ăn, thêm 2M nước mắm, thêm hành lá, ngò gai, tỏi phi, rồi tắt lửa.","Dùng nóng với cơm hoặc bún, chấm nước mắm ớt tùy khẩu vị.",Không tìm thấy
https://monngonmoingay.com/canh-chua-dua-cai/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/canh-suon-nau-chua.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Canh chua dưa cải,Món canh chua dưa cải thích hợp cho ngày nắng nóng. Món canh ngon nhất khi ăn ngay lúc canh còn ấm nóng sẽ giữ được đầy đủ hương vị nhé! Xem thêm các món canh ngon,4 người,30 Phút,Dễ,"Canh/Súp, Thịt heo, Thực đơn hàng ngày, Nam","Sườn non: 250g, Cà chua: 80g, Dưa cải chua: 80g, Rau om, ngò gai: cắt nhỏ, Hành tím băm, Gia vị: dầu ăn, nước mắm, Gia vị nêm sẵn Aji-Quick® Lẩu Thái, Sườn non: 250g, Cà chua: 80g, Dưa cải chua: 80g, Rau om, ngò gai: cắt nhỏ, Hành tím băm, Gia vị: dầu ăn, nước mắm, Gia vị nêm sẵn Aji-Quick® Lẩu Thái","Sườn non: rửa sạch, chặt miếng vừa ăn, chần sơ, để ráo. Cà chua: cắt múi cau. Dưa cải chua: rửa sạch, cắt miếng vừa ăn, để ráo. Rau om, ngò gai: cắt nhỏ.","Phi thơm hành tím với dầu ăn, cho cà chua và sườn non vào xào sơ. Thêm 1.7 lít nước vào đun sôi khoảng 10 phút, cho cải chua vào, nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái. Khi nước sôi trở lại thì cho 2M nước mắm, rau om, ngò gai vào rồi tắt lửa.",Dùng nóng với cơm hoặc bún.,Không tìm thấy
https://monngonmoingay.com/canh-chua-tom-rau-muong/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/canh-tom-rau-muong.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Canh chua tôm rau muống,Canh chua tôm rau muống mới lạ với hương vị lẩu Thái nhưng vẫn giữ được hương vị đồng nội quê hương. Cùng vào bếp thực hiện ngay món ăn này cho cả gia đình ăn nhé mẹ! Xem thêm các món canh ngon,4 người,15 Phút,Dễ,"Canh/Súp, Tôm, Thực đơn hàng ngày, Nam","Tôm thẻ: 250g, Cà chua: 150g, Rau muống: 100g, Rau om, ngò gai, Hành tỏi băm, Gia vị: dầu ăn, đường, nước mắm, tỏi phi, Gia vị nêm sẵn Aji-Quick® Lẩu Thái, Tôm thẻ: 250g, Cà chua: 150g, Rau muống: 100g, Rau om, ngò gai, Hành tỏi băm, Gia vị: dầu ăn, đường, nước mắm, tỏi phi, Gia vị nêm sẵn Aji-Quick® Lẩu Thái","Tôm thẻ: sau đó bóc vỏ, đập dập, băm nhỏ. Cà chua: cắt múi cau. Rau muống: lặt rồi rửa sạch, cắt khúc vừa ăn. Rau om, ngò gai: cắt nhỏ","Phi thơm hành tỏi băm, cho cà chua và tôm vào xào sơ. Thêm 1.5 lít nước đun sôi, nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 1.5M đường, nếm vị chua nhẹ vừa ăn. Cho rau muống vào nấu chín, thêm 1.5M nước mắm, rau om, ngò gai rồi tắt lửa. Múc canh ra tô, rắc tỏi phi lên trên.",Dùng nóng. Xem thêmcác món ngon từ tôm,Không tìm thấy
https://monngonmoingay.com/canh-chua-ca/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/canh-chua-ca.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Canh chua cá,Canh chua cá một món ăn rất quen thuộc với người miền Nam. Món canh chua cũng rất thích hợp giải nhiệt cho mua hè hay những ngày nóng bức cho cả gia đình. Xem thêm các món cá ngon,4 người,15 Phút,Dễ,"Canh/Súp, Cá, Cuối tuần, Thực đơn hàng ngày, Nam","Cá lóc/cá hú/cá basa: 250g, Cà chua: 100g, Thơm: 100g, Bạc hà: 70g, Giá: 70g, Đậu bắp: 70g, Ngò gai, rau om, Hành tỏi băm, Gia vị: dầu ăn, tỏi phi, đường, nước mắm, Gia vị nêm sẵn Aji-Quick® Lẩu Thái, Cá lóc/cá hú/cá basa: 250g, Cà chua: 100g, Thơm: 100g, Bạc hà: 70g, Giá: 70g, Đậu bắp: 70g, Ngò gai, rau om, Hành tỏi băm, Gia vị: dầu ăn, tỏi phi, đường, nước mắm, Gia vị nêm sẵn Aji-Quick® Lẩu Thái","Cá lóc/cá hú/cá basa: cắt khứa vừa ăn Cà chua: cắt múi cau Thơm, Bạc hà, ngò gai, rau om: cắt lát mỏng Đậu bắp: bỏ đầu, cắt lát xéo","Phi thơm 1M hành tỏi băm, cho cà chua vào xào sơ, thêm 1.5 lít nước vào đun sôi. Cho thơm và cá vào nấu chín, nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 1.5M đường, nếm vị chua nhẹ vừa ăn. Cho bạc hà, đậu bắp, giá vào, khi nước sôi trở lại thì thêm 1.5M nước mắm, rau om, ngò gai, tắt lửa. Múc canh ra tô, rắc tỏi phi lên trên.",Dùng nóng. Xem thêmcác món canh ngon,Không tìm thấy
https://monngonmoingay.com/canh-tom-chua-cay/,https://monngonmoingay.com/wp-content/smush-webp/2018/03/canh-tom-chua-cay.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Canh tôm chua cay,"Tôm sú là loại thực phẩm rất tốt cho hệ tim mạch, ít cholesterol, thường để chế biến nhiều món ăn hấp dẫn. Món canh tôm chua cay là sự kết hợp bổ dưỡng của tôm sú, thêm chút cay nồng cực kích thích. Dễ làm, bổ dưỡng lại lạ miệng, bạn còn chờ gì mà không làm thử ngay hôm nay? Xem thêm các món canh ngon",4 người,30 Phút,Dễ,"Canh/Súp, Hầm, Tôm, Cà chua, Rau củ quả khác, Củ quả, Các loại rau, Phở / bún / hủ tiếu / miến, Cuối tuần, Thực đơn hàng ngày, Bữa tối, Bữa trưa, Nam, Cha, Mẹ, Người lớn tuổi","Tôm sú (size 50 con/kg ): 300g, Thơm: 1/4 trái, Cà chua chín đỏ: 2 quả, Bắp chuối bào: 200g, Hành tây: 1/2 củ, Lá rau quế: 20g, Tỏi băm: 2M, Gia vị: Dầu ăn, rau om, ngò gai, nước mắm, ĂN KÈM: Cơm hoặc bún, Gia vị nêm sẵn Aji-Quick® Lẩu Thái, Tôm sú (size 50 con/kg ): 300g, Thơm: 1/4 trái, Cà chua chín đỏ: 2 quả, Bắp chuối bào: 200g, Hành tây: 1/2 củ, Lá rau quế: 20g, Tỏi băm: 2M, Gia vị: Dầu ăn, rau om, ngò gai, nước mắm, ĂN KÈM: Cơm hoặc bún, Gia vị nêm sẵn Aji-Quick® Lẩu Thái","Tôm bỏ đầu, lột vỏ, chừa đuôi, giữ lại phần đầu và vỏ tôm để nấu nước dùng. Nấu nước dùng: cho phần đầu và vỏ tôm vào nồi, rang khô, đổ vào 1.6L nước, nấu sôi với lửa nhỏ trong 5 phút, sau đó lọc lại lấy nước dùng tôm. Thơm cắt rẻ quạt. Cà chua, hành tây cắt múi cau. Rau quế, rau om, ngò gai cắt nhỏ.","Đun nóng 2M dầu ăn, cho tỏi vào phi vàng, tắt lửa, vớt tỏi ra để riêng, cho tiếp cà chua và thơm vào xào mềm rồi cho phần nước dùng tôm vào, nêm 1 gói Gia vị nêm sẵn Aji-Quick® Lẩu Thái, khuấy đều. Trước khi ăn cho hành tây và tôm vào nấu chín, nhúng hoa chuối bào vừa chín, thêm rau quế, rau om, ngò gai và tỏi phi vào.","Múc canh tôm chua cay ra tô, thêm nước mắm tùy vị, trang trí với rau quế và tỏi phi. Món ăn ngon đi kèm:Thịt ba chỉ rim chanh sả",✅ Tận dụng đầu và vỏ tôm rang khô để nước canh ngọt hơn.✅ Thêm bắp chuối sau khi tắt lửa để bắp chuối giòn và không bị thâm.
https://monngonmoingay.com/tep-ruong-xao-khe-bong-dien-dien/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/tep-ruong-xao-khe-bong-dien-dien.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Tép ruộng xào khế – Bông điên điển,"Món ăn thơm ngon với sự kết hợp của tép ruộng, khế và bông điên điển tạo nên không khí đầm ấm của bữa ăn miền Tây. Thịt béo giòn, tép ngọt chín tới, bông điên điển chín tái còn độ giòn và màu vàng đẹp, vị chua nhẹ của khế. Xem thêm các món xào ngon",4 người,15 Phút,Dễ,"Món Xào, Thịt heo, Hải sản khác, Thực đơn hàng ngày, Nam","Tép bạc ruộng: 200g (Lặt bỏ đầu, loại nhỏ), Thịt ba chỉ: 100g (Cắt cọng đũa, chọn đầu giòn), Bông điên điển: 200g (Loại còn búp, tươi, lặt rửa sạch), Khế chua: 2 trái (Cắt cọng), Ớt sừng cắt sợi: 1 quả, Gia vị: Tiêu, muối, đường, dầu ăn, ngò rí, hành lá, hành tím, tỏi băm, Hạt nêm Aji-ngon® Heo, Nước tương ""Phú Sĩ"", Bột ngọt AJI-NO-MOTO®, Tép bạc ruộng: 200g (Lặt bỏ đầu, loại nhỏ), Thịt ba chỉ: 100g (Cắt cọng đũa, chọn đầu giòn), Bông điên điển: 200g (Loại còn búp, tươi, lặt rửa sạch), Khế chua: 2 trái (Cắt cọng), Ớt sừng cắt sợi: 1 quả, Gia vị: Tiêu, muối, đường, dầu ăn, ngò rí, hành lá, hành tím, tỏi băm, Hạt nêm Aji-ngon® Heo, Nước tương ""Phú Sĩ"", Bột ngọt AJI-NO-MOTO®","Ướp tép bạc với 1/2 m Hạt nêm Aji-ngon® HEO, 1/2 m Bột ngọt AJI-NO-MOTO®, 1/3 m tiêu. Ướp thịt ba chỉ 1/3 m Bột ngọt AJI-NO-MOTO®, 1m hành tỏi, 1/3 m Hạt nêm Aji-ngon® HEO. Khế cắt cọng ướp với 1/2M đường.","Cho vào chảo 2M dầu đun nóng. Cho 1M hành tỏi băm vào phi thơm, cho thịt ba chỉ vào xào săn cho tiếp tép bạc vào, cho khế và bông điên điển vào nêm gia vị: 1/2m Hạt nêm Aji-ngon® HEO, tắt lửa cho thêm hành lá, ớt sợi vào.","Xúc món ăn ra dĩa rắc tiêu, hành lá, bày thêm ngò và nước tương “Phú Sĩ” có ớt. Dùng kèm với cơm hoặc cuốn bánh tráng. Món ngon đi kèm:Ba rọi rim cháy cạnh","Xào nhanh tay với lửa to để khế và bông điên điển chín giòn.Ướp khế với đường giúp cân bằng vị chua ngọt.Chọn tép bạc ruộng tự nhiên con nhỏ, vỏ mềm, thịt trắng để món ăn ngon hơn."
https://monngonmoingay.com/sup-dau-non-trung-rong-bien/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/sup-dau-non-trung-rong-bien.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Súp đậu non trứng rong biển,"Sự kết hợp hoàn hảo của đậu non, rong biển, trứng và các loại củ quả tạo nên món súp hấp dẫn mới cho cả gia đình. Món ăn còn có thể dùng làm món khai vị trong mỗi bữa tiệc.",4 người,30 Phút,Dễ,"Canh/Súp, Trứng, Đậu hũ, Thực đơn hàng ngày, Các món ăn kèm, món phụ, Món Á, Người lớn tuổi","Đậu hũ non: 100g, Trứng gà: 2 quả, Rong biển wakame: 5g, Nấm kim châm: 50g, Cà rốt: 50g, Nước dùng rau củ: 1 lít, Boaro cắt nhỏ: 1m, Rau nêm: Ngò rí, Gia vị: Tiêu, đường, Bột ngọt, nước tương, dầu mè, Hạt nêm Aji-ngon® Nấm, Đậu hũ non: 100g, Trứng gà: 2 quả, Rong biển wakame: 5g, Nấm kim châm: 50g, Cà rốt: 50g, Nước dùng rau củ: 1 lít, Boaro cắt nhỏ: 1m, Rau nêm: Ngò rí, Gia vị: Tiêu, đường, Bột ngọt, nước tương, dầu mè, Hạt nêm Aji-ngon® Nấm","Đậu hũ non cắt sợi. Cà rốt cắt nhuyễn. Rong biển ngâm mềm, để ráo, cắt nhỏ. Trứng gà đánh tan. Nấm kim châm cắt đôi.","Phi thơm 1m boaro, cho 1L nước dùng vào nấu sôi, cho cà rốt vào nấu 2 phút, tiếp tục cho nấm kim châm, đậu hũ, nêm 1M hạt nêm, 1m bột ngọt, 1.5M nước tương, 1m đường, thêm bột năng vào tạo độ sánh, từ từ thêm trứng vào tạo vân, tắt lửa, thêm rong biển, tiêu và ngò rí.","Múc súp ra tô, dùng nóng.",Không tìm thấy
https://monngonmoingay.com/salad-ga-nuong-2/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/salad-ga-nuong.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Salad gà nướng,Salad gà nướng món ngon cuối tuần bé sẽ thích mê!,4 người,30 Phút,Dễ,"Nướng, Thịt gà, Cuối tuần, Giáng sinh, Món Âu, Món Á","Má đùi gà rút xương: 300g, Xà lách mỡ: 100g, Cà chua bi: 50g, Bắp Mỹ hạt: 20g, Dưa leo: 50g, Hành tỏi băm: 2M, Rau nêm: Húng lũi, Gia vị: Nướng tương, hạt nêm, dầu ăn, bột ngọt, mật ong, tương cà, tương ớt, Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản, Má đùi gà rút xương: 300g, Xà lách mỡ: 100g, Cà chua bi: 50g, Bắp Mỹ hạt: 20g, Dưa leo: 50g, Hành tỏi băm: 2M, Rau nêm: Húng lũi, Gia vị: Nướng tương, hạt nêm, dầu ăn, bột ngọt, mật ong, tương cà, tương ớt, Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản","Xà lách cắt miếng vừa ăn. Cà chua cắt đôi. Bắp Mỹ hạt luộc chín. Dưa leo cắt khoanh tròn. Húng lũi cắt nhỏ Trộn đều các loại rau, xếp ra dĩa. Má đùi gà lạng mỏng, đập sơ, ướp má đùi gà với 1/2m hạt nêm Aji-ngon, 1/2m Bột ngọt AJI-NO-MOTO®, 1m nước tương Phú Sĩ, 1/3m tiêu, hành tỏi băm nhuyễn, 1/2M mật ong, 2m dầu ăn, để thấm 10 phút.","Phết 1M Xốt Mayonnaise Aji-mayo® lên gà đem nướng trong nồi chiên không dầu nhiệt độ 180 độ, 20 phút cho chín vàng để nguội cắt miếng ngang 1cm. Pha xốt:trộn đều 3M Xốt Mayonnaise Aji-mayo®, 1M tương cà và 1M tương ớt.","Xếp gà lên dĩa salad, rưới xốt lên trên, khi ăn trộn đều.",Không tìm thấy
https://monngonmoingay.com/khoai-tay-nuong-pho-mai/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/khoai-tay-nuong-pho-mai.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Khoai tây nướng phô mai,Món khoai tây nướng phô mai thích hợp cho các tin đồ ăn vặt hay là món ăn chơi trong mỗi dịp du lịch picnic!,4 người,15 Phút,Dễ,"Nướng, Thịt heo, Thực đơn hàng ngày, Sinh nhật, Cuối tuần, Ăn vặt, Món Á, Món Âu, Trẻ em, Mẹ","Khoai tây: 300g, Thịt ba rọi xông khói: 50g, Ngò tây: 1 nhánh, Phô mai mozzarella: 30g, Gia vị: Muối, tiêu, ớt bột, Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản, Khoai tây: 300g, Thịt ba rọi xông khói: 50g, Ngò tây: 1 nhánh, Phô mai mozzarella: 30g, Gia vị: Muối, tiêu, ớt bột, Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản",,"Làm nóng nồi chiên không dầu ở nhiệt độ 180 độ, cho khoai vào nướng 15 phút, sau đó thêm phô mai nướng thêm 5 phút đến khi phô mai tan chảy.","Cho khoai tây nướng ra dĩa, thêm mayonniase lên trên, rắc thêm ớt bột. Dùng nóng.",Không tìm thấy
https://monngonmoingay.com/ca-hoi-ngam-rau-cu-chua-ngot/,https://monngonmoingay.com/wp-content/smush-webp/2023/07/ca-hoi-ngam-rau-cu-chua-ngot.jpg.webp,https://www.youtube.com/channel/UC-2EWHDbHnx5JOeyWfLdIxQ,Cá hồi ngâm rau củ chua ngọt,Cá hồi ngâm rau củ chua ngọt với vị cá hồi thấm xốt màu cam đỏ hấp dẫn hoà quyện với mùi thơm của lê và táo. Công thức dễ làm lại vừa ngon. Cùng vào bếp làm ngay cho cả nhà thưởng thức nhé! Xem thêm các món cá ngon,4 người,15 Phút,Dễ,"Khác, Cá, Củ quả, Thực đơn hàng ngày, Món Á, Món Âu","Cá hồi: 300g, Lê: 1/2 trái, Táo đỏ: 1/2 trái, Hành tây: 1/2 củ, Gừng: 1M, Cần tây: 2M, Ớt sừng: 2M, Tiêu hạt: 1M, Tỏi: 1M, Gia vị: tiêu, dầu ăn, Hạt nêm Aji-ngon® Heo, Bột ngọt AJI-NO-MOTO®, Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản, Nước tương ""Phú Sĩ"", ""AJINOMOTO"" Giấm gạo lên men, Cá hồi: 300g, Lê: 1/2 trái, Táo đỏ: 1/2 trái, Hành tây: 1/2 củ, Gừng: 1M, Cần tây: 2M, Ớt sừng: 2M, Tiêu hạt: 1M, Tỏi: 1M, Gia vị: tiêu, dầu ăn, Hạt nêm Aji-ngon® Heo, Bột ngọt AJI-NO-MOTO®, Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản, Nước tương ""Phú Sĩ"", ""AJINOMOTO"" Giấm gạo lên men","Cá hồi rửa sạch, để ráo, cắt lát mỏng 1cm. Các loại rau củ cắt lát mỏng. Gừng, cần tây cắt lát","Nước ngâm: nấu tan hỗn hợp gồm 1 chén đường, 1 chén Giấm gạo lên men Ajinomoto, 1/3 chén Nước tương “Phú Sĩ”, 1/2 chén nước, 1/2m Bột ngọt AJI-NO-MOTO®, 1m muối. Thêm rau củ vào, đợi sôi lại tắt lửa. Để nguội. Cá hồi để sống, thêm nước ngâm vào ngập mặt cá. Bảo quản tủ lạnh khoảng 4h là dùng được.",Xếp cá hồi ra dĩa. Dùng làm món khai vị. Món ăn ngon đi kèm:Bánh gà chiên xốt mè,Sử dụng tiêu hạt cho nước ngâm giúp cân bằng tính hàn và nhiệt của món ăn.Vị chua (axit) của giấm và trái cây sẽ giúp cho cá chín tái.Cắt trái cây vào rau củ đều nhau giúp món ăn đẹp mắt hơn và dễ ăn.
